sku,count,width,height,depth
23878,7,26.0,15.0,15.0
10553,7,9.0,25.0,9.0
18551,7,16.0,6.0,26.0
1336,7,21.0,6.0,11.0
10431,7,25.0,3.0,12.0
135,7,24.0,11.0,43.0
2224,7,36.0,28.0,36.0
19214,7,31.0,30.0,50.0
11032,7,17.0,2.0,6.0
18156,7,21.0,16.0,31.0
4854,7,27.0,7.0,16.0
1084,7,21.0,26.0,36.0
9117,7,36.0,20.0,8.0
23850,7,22.0,8.0,15.0
1079,7,18.0,5.0,12.0
15067,7,8.0,5.0,15.0
26380,7,41.0,13.0,33.0
19486,7,34.0,60.0,7.0
10049,7,27.0,27.0,35.0
1396,7,68.0,68.0,68.0
8947,7,16.0,13.0,14.0
10207,7,18.0,3.0,12.0
526,7,44.0,6.0,38.0
18796,7,19.0,25.0,6.0
18327,7,10.0,7.0,18.0
15405,7,9.0,4.0,12.0
3927,7,9.0,19.0,8.0
10206,7,21.0,5.0,15.0
9107,7,19.0,3.0,9.0
24950,7,32.0,14.0,21.0
4799,7,49.0,18.0,19.0
30990,7,40.0,7.0,31.0
18315,7,9.0,11.0,1.0
24056,7,23.0,11.0,28.0
18316,7,8.0,22.0,23.0
26414,7,3.0,1.0,18.0
25085,7,20.0,12.0,30.0
9139,7,47.0,8.0,23.0
3836,7,21.0,13.0,35.0
24680,7,27.0,11.0,22.0
10812,7,28.0,5.0,34.0
1133,7,11.0,24.0,27.0
30257,7,19.0,16.0,18.0
18830,7,35.0,11.0,26.0
24121,7,9.0,7.0,14.0
18294,7,10.0,37.0,11.0
8434,7,25.0,5.0,18.0
8915,7,16.0,9.0,9.0
309,7,10.0,10.0,10.0
3764,7,54.0,51.0,26.0
1300,7,17.0,7.0,6.0
9162,7,10.0,10.0,10.0
10802,7,31.0,6.0,13.0
8441,7,23.0,24.0,18.0
2142,7,31.0,6.0,32.0
24723,7,18.0,26.0,10.0
3961,7,27.0,22.0,18.0
26511,7,17.0,61.0,16.0
27384,7,22.0,9.0,8.0
15121,7,6.0,16.0,5.0
8467,7,31.0,21.0,41.0
28781,7,9.0,9.0,8.0
3698,7,21.0,12.0,1.0
18338,7,3.0,14.0,9.0
31229,7,30.0,10.0,11.0
3937,7,29.0,14.0,33.0
8490,7,29.0,29.0,8.0
29238,7,9.0,5.0,24.0
19540,7,21.0,3.0,14.0
30250,7,7.0,18.0,4.0
19872,7,17.0,1.0,8.0
9031,7,34.0,4.0,26.0
7,7,13.0,6.0,27.0
3809,7,25.0,34.0,32.0
24066,7,8.0,6.0,11.0
9076,7,5.0,64.0,61.0
18359,7,9.0,7.0,19.0
9026,7,29.0,12.0,36.0
2235,7,24.0,15.0,36.0
26156,7,9.0,30.0,10.0
15343,7,24.0,5.0,24.0
15089,7,23.0,8.0,32.0
28647,7,10.0,5.0,17.0
10739,7,17.0,15.0,23.0
1076,7,6.0,7.0,18.0
3322,7,21.0,6.0,13.0
29124,7,23.0,7.0,26.0
18756,7,42.0,11.0,36.0
9041,7,21.0,10.0,17.0
4998,7,19.0,20.0,18.0
3829,7,45.0,6.0,6.0
18780,7,27.0,8.0,27.0
1390,7,32.0,31.0,43.0
1139,7,27.0,22.0,10.0
10691,7,61.0,41.0,50.0
4803,7,15.0,5.0,50.0
18711,7,11.0,11.0,12.0
25122,7,23.0,10.0,14.0
15347,7,33.0,5.0,12.0
14937,7,6.0,15.0,32.0
1295,7,32.0,16.0,43.0
26151,7,15.0,10.0,18.0
24113,7,21.0,1.0,15.0
19884,7,24.0,2.0,7.0
24747,7,13.0,3.0,10.0
10113,7,27.0,4.0,21.0
9054,7,16.0,3.0,11.0
19532,7,12.0,10.0,28.0
8482,7,20.0,17.0,16.0
19536,7,19.0,7.0,27.0
9043,7,32.0,17.0,14.0
22761,7,11.0,34.0,19.0
24526,7,28.0,4.0,18.0
10250,7,10.0,4.0,17.0
18624,7,26.0,14.0,32.0
28893,7,29.0,9.0,27.0
18226,7,17.0,2.0,14.0
25330,7,35.0,13.0,26.0
26329,7,38.0,10.0,49.0
26330,7,46.0,10.0,65.0
18950,7,10.0,10.0,20.0
28599,7,32.0,11.0,28.0
10891,7,16.0,13.0,9.0
3272,7,37.0,23.0,22.0
26334,7,18.0,6.0,25.0
19325,7,23.0,13.0,28.0
22889,7,44.0,6.0,35.0
9316,7,28.0,13.0,23.0
19656,7,14.0,2.0,17.0
3453,7,24.0,4.0,31.0
30998,7,25.0,12.0,31.0
10872,7,10.0,6.0,25.0
9854,7,8.0,49.0,5.0
4833,7,57.0,30.0,57.0
24027,7,25.0,6.0,17.0
18635,7,68.0,68.0,68.0
19330,7,18.0,8.0,25.0
4911,7,12.0,4.0,5.0
8351,7,15.0,8.0,10.0
9809,7,37.0,28.0,1.0
5030,7,16.0,14.0,28.0
25332,7,34.0,13.0,26.0
9779,7,21.0,3.0,15.0
10614,7,18.0,10.0,16.0
18981,7,10.0,10.0,11.0
18980,7,31.0,66.0,11.0
24019,7,31.0,17.0,65.0
3701,7,22.0,9.0,32.0
8604,7,12.0,9.0,14.0
9783,7,18.0,2.0,10.0
23886,7,9.0,9.0,25.0
10346,7,17.0,6.0,17.0
3258,7,18.0,6.0,19.0
1189,7,23.0,6.0,32.0
8344,7,32.0,29.0,36.0
15269,7,5.0,15.0,14.0
18616,7,14.0,14.0,25.0
10906,7,39.0,20.0,61.0
3570,7,53.0,10.0,39.0
10617,7,9.0,16.0,22.0
27348,7,11.0,5.0,11.0
30274,7,33.0,7.0,34.0
15361,7,28.0,12.0,37.0
28870,7,70.0,23.0,70.0
18638,7,13.0,35.0,13.0
2151,7,22.0,11.0,40.0
1307,7,20.0,9.0,26.0
29058,7,8.0,15.0,17.0
9230,7,19.0,20.0,19.0
15174,7,7.0,6.0,7.0
22437,7,23.0,7.0,33.0
18877,7,39.0,6.0,42.0
5122,7,33.0,15.0,45.0
1405,7,9.0,11.0,16.0
10278,7,15.0,19.0,30.0
31223,7,45.0,36.0,50.0
8876,7,43.0,32.0,57.0
26483,7,17.0,8.0,8.0
18660,7,8.0,6.0,18.0
31483,7,40.0,20.0,59.0
14967,7,40.0,36.0,21.0
19415,7,10.0,23.0,7.0
10654,7,6.0,17.0,14.0
8406,7,34.0,8.0,34.0
1404,7,15.0,2.0,23.0
23265,7,30.0,9.0,29.0
9184,7,25.0,53.0,49.0
18883,7,31.0,4.0,10.0
1365,7,11.0,6.0,6.0
10303,7,18.0,12.0,16.0
15285,7,9.0,9.0,19.0
10862,7,39.0,7.0,14.0
9892,7,25.0,7.0,37.0
1126,7,16.0,6.0,20.0
10626,7,21.0,15.0,25.0
23854,7,26.0,8.0,15.0
10858,7,29.0,21.0,10.0
8385,7,12.0,10.0,14.0
29266,7,22.0,8.0,31.0
19358,7,38.0,2.0,27.0
8858,7,20.0,5.0,16.0
15429,7,9.0,8.0,18.0
18651,7,33.0,12.0,21.0
9917,7,31.0,7.0,23.0
19377,7,16.0,15.0,20.0
24077,7,19.0,7.0,18.0
18898,7,45.0,13.0,30.0
29162,7,43.0,24.0,69.0
10857,7,12.0,25.0,29.0
19386,7,21.0,6.0,6.0
9247,7,11.0,2.0,3.0
24662,7,53.0,5.0,15.0
19895,7,7.0,20.0,16.0
20466,7,43.0,11.0,30.0
119,7,45.0,40.0,58.0
16424,7,13.0,5.0,14.0
14378,7,24.0,8.0,34.0
1871,7,25.0,6.0,18.0
13582,7,54.0,21.0,69.0
17305,7,6.0,6.0,18.0
31426,7,10.0,10.0,10.0
23632,7,31.0,10.0,12.0
27040,7,59.0,7.0,41.0
7228,7,14.0,3.0,18.0
16420,7,41.0,26.0,50.0
30964,7,19.0,2.0,12.0
1877,7,14.0,8.0,9.0
83,7,7.0,5.0,17.0
6272,7,19.0,16.0,19.0
29892,7,30.0,8.0,31.0
6284,7,27.0,19.0,33.0
17261,7,10.0,13.0,2.0
6289,7,27.0,30.0,28.0
17244,7,25.0,33.0,33.0
5563,7,21.0,9.0,41.0
23466,7,13.0,32.0,12.0
17308,7,15.0,12.0,9.0
12344,7,11.0,10.0,26.0
27046,7,68.0,68.0,68.0
12336,7,38.0,16.0,55.0
12279,7,11.0,3.0,19.0
12281,7,20.0,21.0,30.0
22037,7,23.0,5.0,30.0
13632,7,15.0,2.0,22.0
17339,7,49.0,6.0,38.0
2331,7,7.0,4.0,4.0
277,7,8.0,6.0,27.0
2591,7,33.0,15.0,54.0
2592,7,33.0,4.0,35.0
30053,7,37.0,15.0,29.0
896,7,8.0,2.0,11.0
12300,7,33.0,11.0,34.0
2913,7,15.0,4.0,21.0
21871,7,19.0,8.0,26.0
2333,7,10.0,7.0,10.0
17325,7,37.0,11.0,47.0
13608,7,28.0,10.0,28.0
14612,7,8.0,14.0,9.0
7244,7,18.0,14.0,13.0
7179,7,21.0,28.0,36.0
730,7,28.0,7.0,35.0
731,7,34.0,13.0,22.0
17185,7,12.0,7.0,24.0
874,7,20.0,5.0,11.0
7094,7,38.0,2.0,45.0
29637,7,45.0,12.0,42.0
22645,7,33.0,8.0,22.0
14391,7,31.0,6.0,20.0
2850,7,13.0,13.0,57.0
1689,7,28.0,7.0,29.0
1690,7,34.0,18.0,6.0
6325,7,38.0,38.0,39.0
7069,7,13.0,4.0,13.0
21887,7,27.0,5.0,10.0
17143,7,13.0,8.0,23.0
4485,7,30.0,14.0,40.0
77,7,31.0,7.0,23.0
20860,7,24.0,34.0,24.0
4293,7,17.0,28.0,27.0
6333,7,55.0,37.0,55.0
13499,7,21.0,28.0,36.0
739,7,45.0,23.0,24.0
12525,7,30.0,14.0,27.0
1678,7,21.0,15.0,51.0
12447,7,18.0,12.0,21.0
25401,7,37.0,11.0,14.0
25397,7,12.0,9.0,9.0
17223,7,12.0,5.0,12.0
30438,7,24.0,21.0,35.0
14602,7,28.0,19.0,31.0
7164,7,22.0,33.0,29.0
16447,7,33.0,10.0,17.0
26807,7,27.0,7.0,16.0
24279,7,23.0,8.0,14.0
28159,7,55.0,8.0,26.0
20795,7,15.0,31.0,38.0
4491,7,52.0,8.0,15.0
13531,7,12.0,5.0,12.0
12485,7,13.0,12.0,39.0
20804,7,26.0,23.0,21.0
16454,7,21.0,8.0,19.0
6315,7,12.0,18.0,32.0
12500,7,15.0,8.0,19.0
25775,7,56.0,15.0,14.0
22647,7,29.0,15.0,31.0
24544,7,8.0,7.0,8.0
22667,7,35.0,6.0,10.0
17123,7,8.0,7.0,34.0
6139,7,25.0,7.0,23.0
7462,7,29.0,21.0,36.0
12061,7,13.0,5.0,16.0
21844,7,28.0,27.0,37.0
16298,7,17.0,2.0,24.0
20593,7,29.0,4.0,41.0
915,7,9.0,3.0,16.0
14342,7,26.0,69.0,22.0
24816,7,30.0,32.0,66.0
360,7,42.0,62.0,41.0
12084,7,17.0,8.0,23.0
14368,7,31.0,27.0,66.0
14674,7,11.0,11.0,14.0
15650,7,21.0,3.0,18.0
566,7,51.0,7.0,30.0
2564,7,10.0,2.0,11.0
12096,7,29.0,22.0,32.0
12100,7,25.0,24.0,22.0
17452,7,33.0,1.0,33.0
12107,7,10.0,10.0,10.0
29917,7,11.0,12.0,20.0
25847,7,28.0,11.0,18.0
12059,7,14.0,7.0,22.0
28269,7,13.0,34.0,41.0
24392,7,18.0,4.0,9.0
27767,7,43.0,6.0,14.0
17525,7,15.0,9.0,29.0
11981,7,31.0,4.0,44.0
15631,7,47.0,7.0,38.0
5299,7,41.0,38.0,56.0
27079,7,27.0,11.0,16.0
2982,7,29.0,33.0,23.0
25863,7,16.0,5.0,11.0
5300,7,22.0,8.0,35.0
30146,7,68.0,68.0,68.0
12009,7,9.0,3.0,24.0
12012,7,9.0,3.0,16.0
7502,7,31.0,7.0,28.0
14330,7,18.0,6.0,13.0
12034,7,8.0,7.0,8.0
26732,7,13.0,6.0,26.0
12036,7,20.0,42.0,14.0
25579,7,32.0,6.0,12.0
24813,7,29.0,19.0,53.0
12111,7,28.0,10.0,34.0
17445,7,43.0,6.0,29.0
1893,7,13.0,9.0,16.0
20662,7,46.0,25.0,10.0
5338,7,10.0,10.0,10.0
23446,7,36.0,6.0,12.0
14361,7,19.0,43.0,19.0
24251,7,23.0,9.0,28.0
12217,7,26.0,6.0,62.0
12219,7,11.0,21.0,28.0
5346,7,42.0,26.0,44.0
30135,7,17.0,1.0,9.0
28221,7,12.0,5.0,25.0
23652,7,10.0,9.0,34.0
24824,7,12.0,15.0,3.0
20676,7,9.0,29.0,10.0
20677,7,11.0,8.0,30.0
17360,7,22.0,9.0,10.0
12252,7,17.0,20.0,17.0
21437,7,37.0,45.0,59.0
15846,7,17.0,3.0,14.0
20684,7,11.0,5.0,10.0
16352,7,34.0,16.0,27.0
6195,7,14.0,6.0,22.0
21446,7,18.0,3.0,9.0
15658,7,10.0,2.0,17.0
4524,7,42.0,8.0,50.0
2043,7,10.0,2.0,13.0
2042,7,69.0,69.0,40.0
2570,7,18.0,31.0,55.0
20625,7,18.0,7.0,19.0
12135,7,32.0,37.0,45.0
17437,7,14.0,4.0,10.0
4220,7,31.0,22.0,32.0
26748,7,12.0,8.0,17.0
13694,7,63.0,21.0,55.0
12150,7,51.0,7.0,30.0
5331,7,41.0,24.0,17.0
13693,7,14.0,11.0,27.0
26752,7,10.0,10.0,10.0
21466,7,43.0,59.0,10.0
16334,7,19.0,10.0,19.0
5333,7,16.0,9.0,24.0
28235,7,21.0,25.0,29.0
17410,7,8.0,14.0,5.0
17408,7,8.0,1.0,23.0
20868,7,19.0,4.0,24.0
12620,7,68.0,68.0,68.0
11967,7,7.0,20.0,9.0
21910,7,34.0,14.0,24.0
22579,7,12.0,10.0,20.0
16843,7,18.0,6.0,21.0
23361,7,15.0,11.0,12.0
16839,7,22.0,8.0,25.0
5465,7,16.0,10.0,5.0
449,7,5.0,10.0,12.0
27987,7,18.0,9.0,36.0
13038,7,20.0,5.0,20.0
13046,7,19.0,3.0,9.0
16630,7,21.0,9.0,21.0
12948,7,33.0,23.0,32.0
21112,7,18.0,34.0,27.0
21116,7,38.0,6.0,47.0
4390,7,35.0,4.0,23.0
15796,7,23.0,5.0,13.0
13289,7,23.0,5.0,28.0
1775,7,40.0,14.0,9.0
6688,7,39.0,12.0,34.0
13282,7,41.0,6.0,20.0
27904,7,27.0,69.0,1.0
14508,7,7.0,4.0,11.0
6737,7,11.0,2.0,16.0
2360,7,23.0,30.0,10.0
21086,7,58.0,10.0,14.0
804,7,19.0,5.0,9.0
4435,7,14.0,3.0,9.0
767,7,28.0,37.0,21.0
29824,7,34.0,13.0,22.0
24329,7,51.0,6.0,31.0
6768,7,41.0,15.0,31.0
5454,7,35.0,6.0,10.0
24865,7,16.0,9.0,16.0
27568,7,9.0,8.0,9.0
16595,7,24.0,13.0,21.0
16857,7,2.0,19.0,13.0
12999,7,29.0,15.0,13.0
25702,7,21.0,15.0,32.0
16600,7,13.0,17.0,23.0
6752,7,33.0,8.0,10.0
24867,7,25.0,14.0,15.0
26916,7,31.0,10.0,19.0
14512,7,20.0,28.0,51.0
2670,7,9.0,3.0,26.0
6680,7,53.0,5.0,29.0
31037,7,37.0,3.0,27.0
21136,7,32.0,20.0,17.0
22604,7,21.0,4.0,21.0
23104,7,16.0,5.0,25.0
6608,7,8.0,6.0,10.0
16737,7,7.0,36.0,23.0
2701,7,33.0,9.0,27.0
25662,7,14.0,1.0,31.0
2375,7,41.0,9.0,28.0
22600,7,46.0,17.0,18.0
23519,7,45.0,12.0,11.0
22599,7,18.0,17.0,46.0
16708,7,10.0,13.0,18.0
15787,7,11.0,15.0,10.0
13202,7,28.0,5.0,19.0
21919,7,28.0,13.0,24.0
13205,7,31.0,17.0,32.0
13234,7,60.0,60.0,4.0
16686,7,17.0,6.0,25.0
4412,7,15.0,6.0,20.0
25013,7,36.0,14.0,22.0
6562,7,12.0,13.0,29.0
16745,7,31.0,12.0,15.0
21234,7,53.0,45.0,65.0
2712,7,10.0,3.0,23.0
4400,7,17.0,4.0,15.0
21913,7,14.0,12.0,14.0
6511,7,34.0,8.0,21.0
31614,7,10.0,10.0,10.0
15762,7,29.0,27.0,39.0
25686,7,48.0,19.0,22.0
14479,7,35.0,27.0,26.0
14477,7,29.0,14.0,36.0
13117,7,41.0,13.0,10.0
6652,7,8.0,4.0,22.0
21153,7,19.0,1.0,33.0
13120,7,19.0,8.0,11.0
31089,7,10.0,12.0,16.0
21156,7,50.0,50.0,1.0
6642,7,10.0,7.0,26.0
21248,7,49.0,8.0,8.0
5487,7,17.0,17.0,31.0
2685,7,2.0,10.0,2.0
24606,7,21.0,13.0,34.0
6634,7,24.0,3.0,17.0
16885,7,9.0,2.0,18.0
15742,7,16.0,2.0,18.0
30836,7,17.0,6.0,28.0
31385,7,23.0,2.0,31.0
2804,7,20.0,5.0,11.0
23079,7,18.0,3.0,12.0
13463,7,15.0,70.0,44.0
25745,7,23.0,29.0,26.0
17033,7,16.0,16.0,18.0
14568,7,23.0,12.0,2.0
27549,7,18.0,10.0,11.0
4469,7,6.0,2.0,15.0
20943,7,19.0,32.0,11.0
4314,7,30.0,4.0,21.0
765,7,19.0,17.0,25.0
21348,7,10.0,7.0,14.0
27004,7,11.0,43.0,45.0
2346,7,21.0,6.0,40.0
21991,7,42.0,8.0,24.0
6384,7,21.0,9.0,36.0
21987,7,6.0,17.0,20.0
6397,7,36.0,12.0,40.0
6913,7,8.0,6.0,10.0
12803,7,49.0,29.0,65.0
2805,7,1.0,2.0,23.0
28087,7,22.0,8.0,15.0
23588,7,17.0,21.0,16.0
12727,7,29.0,9.0,46.0
5393,7,3.0,21.0,53.0
12631,7,16.0,21.0,17.0
864,7,3.0,1.0,6.0
24475,7,15.0,7.0,10.0
20885,7,34.0,20.0,14.0
17100,7,42.0,5.0,33.0
26846,7,11.0,3.0,29.0
12672,7,7.0,7.0,39.0
7008,7,20.0,6.0,23.0
2819,7,16.0,7.0,21.0
25758,7,15.0,5.0,10.0
12684,7,30.0,13.0,21.0
17081,7,14.0,8.0,21.0
5400,7,20.0,18.0,57.0
23073,7,34.0,14.0,24.0
16492,7,14.0,5.0,25.0
20918,7,10.0,12.0,31.0
4475,7,25.0,15.0,19.0
6359,7,22.0,18.0,32.0
30851,7,29.0,10.0,49.0
6906,7,10.0,10.0,10.0
22573,7,30.0,15.0,14.0
25718,7,31.0,20.0,41.0
12882,7,26.0,8.0,25.0
16937,7,10.0,7.0,14.0
21299,7,29.0,27.0,40.0
2016,7,19.0,15.0,14.0
16580,7,28.0,22.0,39.0
26898,7,32.0,14.0,34.0
23495,7,10.0,10.0,10.0
16908,7,19.0,37.0,33.0
29832,7,27.0,5.0,25.0
6816,7,6.0,9.0,8.0
6815,7,7.0,9.0,9.0
1747,7,11.0,14.0,34.0
26989,7,10.0,61.0,26.0
16591,7,13.0,31.0,40.0
6807,7,8.0,17.0,26.0
24882,7,35.0,27.0,50.0
12928,7,17.0,6.0,32.0
4363,7,19.0,52.0,22.0
12941,7,32.0,10.0,17.0
12876,7,13.0,4.0,23.0
27878,7,33.0,12.0,42.0
13415,7,7.0,23.0,31.0
5524,7,12.0,32.0,38.0
834,7,21.0,19.0,36.0
25634,7,19.0,1.0,10.0
27553,7,45.0,13.0,31.0
16977,7,21.0,12.0,13.0
12838,7,25.0,22.0,43.0
24472,7,40.0,5.0,25.0
20996,7,15.0,9.0,53.0
2773,7,24.0,44.0,43.0
29844,7,31.0,6.0,30.0
16958,7,38.0,4.0,26.0
28045,7,47.0,26.0,26.0
21314,7,7.0,5.0,10.0
25416,7,10.0,10.0,10.0
2769,7,4.0,7.0,4.0
6863,7,24.0,6.0,16.0
6862,7,5.0,27.0,40.0
6860,7,10.0,9.0,10.0
4450,7,28.0,28.0,5.0
25721,7,12.0,3.0,13.0
23688,7,15.0,10.0,15.0
24629,7,10.0,10.0,10.0
25477,7,16.0,16.0,30.0
26670,7,29.0,35.0,4.0
11538,7,12.0,3.0,25.0
2425,7,21.0,30.0,30.0
27631,7,12.0,9.0,31.0
20315,7,12.0,29.0,20.0
27727,7,16.0,3.0,24.0
17809,7,47.0,17.0,36.0
23419,7,41.0,8.0,28.0
20147,7,46.0,5.0,32.0
11555,7,10.0,26.0,16.0
25548,7,22.0,6.0,21.0
30037,7,19.0,10.0,45.0
663,7,38.0,17.0,19.0
4119,7,32.0,34.0,70.0
4577,7,10.0,26.0,35.0
5969,7,16.0,12.0,23.0
8103,7,14.0,6.0,14.0
28512,7,6.0,3.0,15.0
14761,7,17.0,23.0,40.0
30352,7,25.0,8.0,25.0
26652,7,34.0,20.0,24.0
14763,7,36.0,28.0,11.0
7882,7,15.0,14.0,25.0
5227,7,8.0,3.0,15.0
31323,7,10.0,10.0,10.0
20161,7,16.0,4.0,23.0
23772,7,24.0,6.0,14.0
14102,7,9.0,6.0,16.0
13941,7,13.0,6.0,37.0
1512,7,19.0,5.0,9.0
5943,7,9.0,6.0,15.0
27720,7,37.0,28.0,26.0
2464,7,35.0,27.0,34.0
28504,7,21.0,2.0,30.0
25545,7,21.0,6.0,21.0
20308,7,42.0,5.0,36.0
14287,7,28.0,13.0,38.0
14762,7,26.0,26.0,26.0
5644,7,24.0,15.0,32.0
7830,7,22.0,18.0,14.0
31161,7,10.0,10.0,10.0
17733,7,18.0,28.0,40.0
27630,7,17.0,5.0,9.0
31158,7,10.0,10.0,10.0
955,7,6.0,4.0,17.0
668,7,40.0,16.0,14.0
23193,7,31.0,9.0,52.0
28384,7,23.0,8.0,15.0
17741,7,33.0,3.0,43.0
7773,7,49.0,13.0,23.0
14741,7,39.0,28.0,26.0
2447,7,15.0,10.0,15.0
5248,7,13.0,1.0,18.0
3065,7,20.0,9.0,26.0
8116,7,11.0,6.0,17.0
13863,7,22.0,11.0,19.0
23194,7,25.0,6.0,39.0
8122,7,19.0,6.0,8.0
2419,7,51.0,23.0,47.0
27257,7,9.0,2.0,16.0
21614,7,34.0,6.0,49.0
28404,7,17.0,7.0,30.0
22981,7,26.0,8.0,15.0
16172,7,25.0,6.0,30.0
31327,7,10.0,10.0,10.0
3173,7,9.0,10.0,15.0
11594,7,21.0,7.0,9.0
8109,7,17.0,4.0,7.0
30914,7,13.0,60.0,14.0
11599,7,8.0,3.0,14.0
27102,7,10.0,43.0,9.0
11604,7,9.0,8.0,8.0
13880,7,19.0,4.0,11.0
23400,7,41.0,5.0,35.0
5769,7,12.0,15.0,4.0
5989,7,22.0,7.0,28.0
4128,7,25.0,27.0,11.0
5643,7,10.0,15.0,1.0
21646,7,8.0,8.0,16.0
7883,7,45.0,20.0,25.0
3103,7,17.0,2.0,14.0
15921,7,41.0,1.0,32.0
5847,7,18.0,5.0,12.0
8019,7,7.0,8.0,26.0
28464,7,65.0,65.0,6.0
17949,7,10.0,5.0,30.0
21689,7,27.0,15.0,28.0
14040,7,26.0,7.0,27.0
11386,7,36.0,4.0,28.0
30344,7,25.0,6.0,25.0
5845,7,30.0,8.0,17.0
30756,7,10.0,10.0,10.0
22989,7,15.0,11.0,16.0
23328,7,41.0,20.0,29.0
21684,7,19.0,47.0,41.0
14085,7,45.0,13.0,32.0
16074,7,33.0,26.0,11.0
2482,7,12.0,5.0,17.0
7986,7,29.0,37.0,28.0
29983,7,68.0,68.0,68.0
24176,7,10.0,63.0,34.0
16054,7,27.0,9.0,22.0
8014,7,30.0,7.0,30.0
24171,7,29.0,3.0,51.0
195,7,19.0,19.0,16.0
27641,7,27.0,6.0,13.0
5680,7,14.0,8.0,22.0
1485,7,35.0,9.0,30.0
987,7,12.0,10.0,33.0
20194,7,20.0,10.0,24.0
30922,7,16.0,3.0,8.0
29374,7,10.0,6.0,18.0
25964,7,12.0,4.0,5.0
11355,7,16.0,4.0,8.0
11364,7,37.0,21.0,37.0
11326,7,35.0,14.0,18.0
29376,7,56.0,39.0,60.0
11369,7,46.0,10.0,20.0
14089,7,10.0,10.0,10.0
29365,7,10.0,10.0,10.0
6095,7,15.0,6.0,12.0
3120,7,11.0,28.0,32.0
11287,7,24.0,9.0,18.0
30340,7,13.0,6.0,27.0
21653,7,21.0,7.0,49.0
17977,7,14.0,2.0,18.0
14279,7,25.0,3.0,9.0
31315,7,22.0,10.0,45.0
13967,7,14.0,2.0,17.0
3166,7,19.0,24.0,19.0
16098,7,30.0,23.0,8.0
22534,7,10.0,10.0,10.0
8068,7,17.0,13.0,25.0
14096,7,38.0,7.0,48.0
23180,7,37.0,17.0,17.0
11278,7,11.0,3.0,17.0
15545,7,31.0,30.0,14.0
11506,7,35.0,5.0,42.0
28498,7,34.0,11.0,24.0
5904,7,28.0,6.0,50.0
16082,7,17.0,15.0,18.0
11427,7,31.0,26.0,44.0
8036,7,13.0,25.0,23.0
24,7,31.0,11.0,15.0
14791,7,28.0,28.0,7.0
24489,7,8.0,5.0,18.0
5879,7,28.0,12.0,19.0
17959,7,38.0,27.0,60.0
27170,7,34.0,11.0,62.0
114,7,27.0,11.0,25.0
2287,7,37.0,36.0,29.0
14002,7,10.0,2.0,19.0
29970,7,7.0,20.0,23.0
4061,7,53.0,5.0,58.0
1479,7,12.0,1.0,24.0
24922,7,10.0,10.0,10.0
5659,7,8.0,7.0,27.0
17882,7,22.0,5.0,33.0
20131,7,20.0,3.0,20.0
4039,7,27.0,28.0,37.0
25912,7,19.0,2.0,9.0
29318,7,69.0,41.0,27.0
15612,7,9.0,8.0,16.0
25892,7,36.0,5.0,23.0
27156,7,51.0,36.0,61.0
25197,7,20.0,7.0,16.0
4552,7,8.0,8.0,11.0
7635,7,11.0,4.0,14.0
21764,7,24.0,2.0,9.0
6063,7,22.0,17.0,33.0
20473,7,8.0,6.0,18.0
24919,7,34.0,7.0,56.0
5278,7,26.0,65.0,13.0
11853,7,11.0,4.0,33.0
15613,7,9.0,7.0,15.0
11858,7,25.0,24.0,35.0
4172,7,14.0,40.0,51.0
1904,7,15.0,1.0,5.0
11829,7,18.0,13.0,25.0
11139,7,25.0,8.0,12.0
11828,7,33.0,8.0,24.0
3023,7,19.0,20.0,28.0
2079,7,30.0,10.0,1.0
7665,7,17.0,5.0,21.0
5268,7,40.0,6.0,39.0
27094,7,10.0,15.0,1.0
4562,7,24.0,10.0,30.0
8177,7,9.0,7.0,36.0
3036,7,17.0,22.0,7.0
11807,7,27.0,6.0,23.0
677,7,34.0,23.0,44.0
11143,7,11.0,10.0,32.0
30012,7,65.0,58.0,20.0
23020,7,21.0,7.0,14.0
5622,7,23.0,11.0,28.0
16231,7,26.0,13.0,35.0
30021,7,9.0,6.0,17.0
4550,7,14.0,9.0,53.0
22971,7,14.0,6.0,40.0
20101,7,30.0,10.0,23.0
11951,7,20.0,5.0,32.0
1580,7,30.0,5.0,43.0
15877,7,9.0,6.0,17.0
22547,7,68.0,68.0,68.0
13769,7,7.0,6.0,9.0
11929,7,24.0,7.0,14.0
1584,7,25.0,6.0,16.0
2987,7,19.0,9.0,41.0
14211,7,4.0,2.0,15.0
20091,7,10.0,10.0,10.0
21525,7,47.0,29.0,46.0
7559,7,23.0,17.0,28.0
7551,7,10.0,6.0,17.0
31337,7,32.0,11.0,20.0
15953,7,16.0,15.0,11.0
8199,7,52.0,50.0,18.0
7548,7,14.0,15.0,38.0
16265,7,36.0,14.0,56.0
11908,7,8.0,5.0,14.0
20498,7,48.0,24.0,14.0
23799,7,17.0,4.0,15.0
22087,7,11.0,3.0,13.0
7612,7,19.0,24.0,20.0
30364,7,35.0,7.0,51.0
21543,7,12.0,8.0,13.0
8188,7,26.0,33.0,13.0
11881,7,27.0,5.0,8.0
14846,7,12.0,23.0,17.0
14712,7,20.0,14.0,50.0
18079,7,30.0,42.0,14.0
15615,7,24.0,4.0,8.0
20490,7,22.0,10.0,21.0
29930,7,20.0,1.0,29.0
5288,7,17.0,5.0,13.0
20084,7,44.0,70.0,60.0
16258,7,25.0,7.0,21.0
5732,7,14.0,19.0,3.0
